entity_id,entity_name,year,tot_n,freq_hot,freq_warm,freq_cold,median_seconds,tot_n_empty,freq_hot_empty,freq_warm_empty,freq_cold_empty,median_seconds_empty,tot_n_onbase,freq_hot_onbase,freq_warm_onbase,freq_cold_onbase,median_seconds_onbase,team_name,game_type,is_qualified
605177,"Chafin, Andrew",2024,370,0.10810810810810811,0.8837837837837837,0.008108108108108109,17.178,199.0,0.1407035175879397,0.8542713567839196,0.005025125628140704,16.707,171.0,0.07017543859649122,0.9181286549707602,0.011695906432748537,17.506,MLB,Regular,
605177,"Chafin, Andrew",2021,397,0.005037783375314861,0.8992443324937027,0.09571788413098237,22.046,256.0,0.0078125,0.92578125,0.06640625,20.844,141.0,0.0,0.851063829787234,0.14893617021276595,23.896,MLB,Regular,
605177,"Chafin, Andrew",2023,412,0.11650485436893204,0.8762135922330098,0.007281553398058253,17.758,241.0,0.17012448132780084,0.8215767634854771,0.008298755186721992,16.79,171.0,0.04093567251461988,0.9532163742690059,0.005847953216374269,18.546,MLB,Regular,
605177,"Chafin, Andrew",2022,377,0.023872679045092837,0.896551724137931,0.07957559681697612,21.016,229.0,0.039301310043668124,0.8820960698689956,0.07860262008733625,19.662,148.0,0.0,0.918918918918919,0.08108108108108109,22.104,DET,Regular,
547973,"Chapman, Aroldis",2023,429,0.03496503496503497,0.9463869463869464,0.018648018648018648,17.909,267.0,0.052434456928838954,0.9288389513108615,0.018726591760299626,17.249,162.0,0.006172839506172839,0.9753086419753086,0.018518518518518517,19.473,MLB,Regular,
547973,"Chapman, Aroldis",2021,440,0.0,0.6454545454545455,0.35454545454545455,27.886,278.0,0.0,0.7302158273381295,0.2697841726618705,26.864,162.0,0.0,0.5,0.5,29.892,NYY,Regular,
547973,"Chapman, Aroldis",2024,498,0.014056224899598393,0.9618473895582329,0.024096385542168676,18.59,306.0,0.0196078431372549,0.9673202614379085,0.013071895424836602,17.956,192.0,0.005208333333333333,0.953125,0.041666666666666664,19.758,PIT,Regular,
608638,"Chargois, JT",2021,411,0.004866180048661801,0.8467153284671532,0.14841849148418493,24.386,235.0,0.00425531914893617,0.9191489361702128,0.07659574468085106,23.013,176.0,0.005681818181818182,0.75,0.24431818181818182,25.758,MLB,Regular,
608638,"Chargois, JT",2023,350,0.12571428571428572,0.8628571428571429,0.011428571428571429,17.917,186.0,0.20967741935483872,0.7849462365591398,0.005376344086021506,16.82,164.0,0.03048780487804878,0.9512195121951219,0.018292682926829267,19.749,MIA,Regular,
543022,"Chatwood, Tyler",2020,148,0.13513513513513514,0.8108108108108109,0.05405405405405406,19.356,90.0,0.2222222222222222,0.7666666666666667,0.011111111111111112,16.896,58.0,0.0,0.8793103448275862,0.1206896551724138,22.184,CHC,Regular,
445926,"Chavez, Jesse",2024,504,0.5873015873015873,0.4087301587301587,0.003968253968253968,14.373,307.0,0.8273615635179153,0.17263843648208468,0.0,13.18,197.0,0.2131979695431472,0.7766497461928934,0.01015228426395939,16.42,ATL,Regular,
445926,"Chavez, Jesse",2020,161,0.2919254658385093,0.6708074534161491,0.037267080745341616,17.455,94.0,0.46808510638297873,0.5106382978723404,0.02127659574468085,15.197,67.0,0.04477611940298507,0.8955223880597015,0.05970149253731343,20.086,TEX,Regular,
445926,"Chavez, Jesse",2022,584,0.3972602739726027,0.5924657534246576,0.010273972602739725,16.225,336.0,0.6607142857142857,0.3392857142857143,0.0,13.685,248.0,0.04032258064516129,0.9354838709677419,0.024193548387096774,19.038,MLB,Regular,
630023,"Chirinos, Yonny",2023,583,0.4528301886792453,0.5471698113207547,0.0,15.595,392.0,0.6479591836734694,0.3520408163265306,0.0,13.953,191.0,0.05235602094240838,0.9476439790575916,0.0,20.506,MLB,Regular,
643256,"Cimber, Adam",2021,451,0.008869179600886918,0.9512195121951219,0.03991130820399113,20.654,250.0,0.016,0.964,0.02,18.881,201.0,0.0,0.9353233830845771,0.06467661691542288,22.643,MLB,Regular,
643256,"Cimber, Adam",2022,469,0.05543710021321962,0.908315565031983,0.03624733475479744,18.748,267.0,0.09737827715355805,0.8801498127340824,0.02247191011235955,17.875,202.0,0.0,0.9455445544554455,0.054455445544554455,20.326,TOR,Regular,
518553,"Cishek, Steve",2022,597,0.10720268006700168,0.8626465661641541,0.03015075376884422,18.718,345.0,0.17101449275362318,0.8231884057971014,0.005797101449275362,16.996,252.0,0.01984126984126984,0.9166666666666666,0.06349206349206349,20.947,WSH,Regular,
518553,"Cishek, Steve",2021,647,0.05873261205564142,0.8948995363214838,0.04636785162287481,20.677,287.0,0.13240418118466898,0.8466898954703833,0.020905923344947737,18.397,360.0,0.0,0.9333333333333333,0.06666666666666667,22.067,LAA,Regular,
518553,"Cishek, Steve",2020,202,0.14356435643564355,0.8316831683168316,0.024752475247524754,17.849,112.0,0.22321428571428573,0.7767857142857143,0.0,16.884,90.0,0.044444444444444446,0.9,0.05555555555555555,19.625,CWS,Regular,
542585,"Cisnero, José",2020,233,0.008583690987124463,0.9785407725321889,0.012875536480686695,20.84,137.0,0.014598540145985401,0.9708029197080292,0.014598540145985401,20.049,96.0,0.0,0.9895833333333334,0.010416666666666666,22.201,DET,Regular,
542585,"Cisnero, José",2021,511,0.0019569471624266144,0.9197651663405088,0.07827788649706457,22.246,290.0,0.0034482758620689655,0.9655172413793104,0.03103448275862069,20.367,221.0,0.0,0.8597285067873304,0.14027149321266968,24.755,DET,Regular,
542585,"Cisnero, José",2023,414,0.0966183574879227,0.9033816425120773,0.0,17.638,208.0,0.1778846153846154,0.8221153846153846,0.0,16.624,206.0,0.014563106796116505,0.9854368932038835,0.0,18.975,DET,Regular,
650644,"Civale, Aaron",2022,737,0.09090909090909091,0.8778833107191316,0.031207598371777476,18.744,504.0,0.13293650793650794,0.8412698412698413,0.025793650793650792,17.45,233.0,0.0,0.9570815450643777,0.04291845493562232,20.811,CLE,Regular,
650644,"Civale, Aaron",2023,904,0.4922566371681416,0.5033185840707964,0.004424778761061947,15.083,599.0,0.7228714524207012,0.27378964941569284,0.00333889816360601,13.461,305.0,0.03934426229508197,0.9540983606557377,0.006557377049180328,18.259,MLB,Regular,
650644,"Civale, Aaron",2024,1262,0.3145800316957211,0.6838351822503962,0.001584786053882726,16.377,843.0,0.46026097271648875,0.5397390272835113,0.0,15.282,419.0,0.021479713603818614,0.9737470167064439,0.00477326968973747,18.458,MLB,Regular,
650644,"Civale, Aaron",2021,866,0.03695150115473441,0.9226327944572749,0.04041570438799076,20.383,625.0,0.0496,0.9296,0.0208,19.345,241.0,0.004149377593360996,0.9045643153526971,0.0912863070539419,22.813,CLE,Regular,
650644,"Civale, Aaron",2020,567,0.30864197530864196,0.656084656084656,0.03527336860670194,18.03,349.0,0.501432664756447,0.47564469914040114,0.022922636103151862,14.97,218.0,0.0,0.944954128440367,0.05504587155963303,21.814,CLE,Regular,
664199,"Clarke, Taylor",2023,414,0.178743961352657,0.8140096618357487,0.007246376811594203,16.925,284.0,0.23943661971830985,0.7570422535211268,0.0035211267605633804,16.294,130.0,0.046153846153846156,0.9384615384615385,0.015384615384615385,18.434,KC,Regular,
664199,"Clarke, Taylor",2022,333,0.003003003003003003,0.93993993993994,0.057057057057057055,22.575,186.0,0.005376344086021506,0.9301075268817204,0.06451612903225806,21.416,147.0,0.0,0.9523809523809523,0.047619047619047616,23.591,KC,Regular,
664199,"Clarke, Taylor",2020,322,0.0,0.9440993788819876,0.055900621118012424,22.741,224.0,0.0,0.9598214285714286,0.04017857142857143,21.052,98.0,0.0,0.9081632653061225,0.09183673469387756,25.313,AZ,Regular,
661403,"Clase, Emmanuel",2024,375,0.232,0.768,0.0,16.332,278.0,0.2733812949640288,0.7266187050359713,0.0,15.9,97.0,0.1134020618556701,0.8865979381443299,0.0,17.619,CLE,Regular,
661403,"Clase, Emmanuel",2023,441,0.1564625850340136,0.8390022675736961,0.0045351473922902496,16.74,271.0,0.2029520295202952,0.7933579335793358,0.0036900369003690036,16.441,170.0,0.08235294117647059,0.9117647058823529,0.0058823529411764705,17.589,CLE,Regular,
661403,"Clase, Emmanuel",2021,433,0.0,0.8244803695150116,0.17551963048498845,26.729,278.0,0.0,0.8776978417266187,0.1223021582733813,26.049,155.0,0.0,0.7290322580645161,0.2709677419354839,28.416,CLE,Regular,
592222,"Claudio, Alex",2020,159,0.018867924528301886,0.949685534591195,0.031446540880503145,19.531,94.0,0.031914893617021274,0.9574468085106383,0.010638297872340425,18.833,65.0,0.0,0.9384615384615385,0.06153846153846154,21.01,MIL,Regular,
621348,"Clay, Sam",2021,384,0.044270833333333336,0.9348958333333334,0.020833333333333332,20.713,205.0,0.07804878048780488,0.9170731707317074,0.004878048780487805,18.283,179.0,0.00558659217877095,0.9553072625698324,0.03910614525139665,23.206,WSH,Regular,
664076,"Cleavinger, Garrett",2024,442,0.011312217194570135,0.9841628959276018,0.004524886877828055,18.31,236.0,0.0211864406779661,0.9788135593220338,0.0,17.194,206.0,0.0,0.9902912621359223,0.009708737864077669,19.942,TB,Regular,
605182,"Clevinger, Mike",2023,889,0.0843644544431946,0.9088863892013498,0.006749156355455568,18.277,607.0,0.12355848434925865,0.8665568369028006,0.009884678747940691,16.999,282.0,0.0,1.0,0.0,22.464,CWS,Regular,
605182,"Clevinger, Mike",2020,296,0.06756756756756757,0.8716216216216216,0.060810810810810814,19.945,209.0,0.09569377990430622,0.8755980861244019,0.028708133971291867,18.028,87.0,0.0,0.8620689655172413,0.13793103448275862,24.968,MLB,Regular,
605182,"Clevinger, Mike",2022,840,0.025,0.9011904761904762,0.07380952380952381,21.03,588.0,0.03571428571428571,0.9285714285714286,0.03571428571428571,19.012,252.0,0.0,0.8373015873015873,0.1626984126984127,26.399,SD,Regular,
461325,"Clippard, Tyler",2020,194,0.0,0.7783505154639175,0.22164948453608246,23.811,137.0,0.0,0.9708029197080292,0.029197080291970802,22.135,57.0,0.0,0.3157894736842105,0.6842105263157895,31.992,MIN,Regular,
502171,"Cobb, Alex",2022,1131,0.20424403183023873,0.7391688770999116,0.05658709106984969,18.664,744.0,0.29973118279569894,0.6693548387096774,0.030913978494623656,16.85,387.0,0.020671834625323,0.8733850129198967,0.10594315245478036,22.375,SF,Regular,
502171,"Cobb, Alex",2021,735,0.21904761904761905,0.7374149659863946,0.04353741496598639,18.002,530.0,0.2943396226415094,0.6773584905660377,0.02830188679245283,16.537,205.0,0.024390243902439025,0.8926829268292683,0.08292682926829269,22.53,LAA,Regular,
502171,"Cobb, Alex",2023,1154,0.4731369150779896,0.5190641247833622,0.00779896013864818,15.249,795.0,0.620125786163522,0.37735849056603776,0.0025157232704402514,13.668,359.0,0.14763231197771587,0.8328690807799443,0.019498607242339833,18.014,SF,Regular,
502171,"Cobb, Alex",2020,376,0.13297872340425532,0.8271276595744681,0.0398936170212766,19.005,263.0,0.18250950570342206,0.8022813688212928,0.015209125475285171,18.201,113.0,0.017699115044247787,0.8849557522123894,0.09734513274336283,20.711,BAL,Regular,
621129,"Cody, Kyle",2020,174,0.05172413793103448,0.9022988505747126,0.04597701149425287,20.978,114.0,0.07894736842105263,0.9035087719298246,0.017543859649122806,19.093,60.0,0.0,0.9,0.1,25.285,TEX,Regular,
595918,"Cole, A.J.",2020,169,0.023668639053254437,0.834319526627219,0.14201183431952663,22.965,87.0,0.04597701149425287,0.9425287356321839,0.011494252873563218,19.625,82.0,0.0,0.7195121951219512,0.2804878048780488,27.791,TOR,Regular,
543037,"Cole, Gerrit",2023,1388,0.3861671469740634,0.6087896253602305,0.005043227665706052,16.131,992.0,0.5272177419354839,0.46875,0.004032258064516129,14.873,396.0,0.03282828282828283,0.9595959595959596,0.007575757575757576,19.19,NYY,Regular,
543037,"Cole, Gerrit",2022,1477,0.15098171970209884,0.7833446174678402,0.06567366283006093,19.042,1040.0,0.21346153846153845,0.7528846153846154,0.03365384615384615,17.599,437.0,0.002288329519450801,0.8558352402745996,0.14187643020594964,23.207,NYY,Regular,
543037,"Cole, Gerrit",2021,1328,0.18674698795180722,0.7560240963855421,0.0572289156626506,19.237,918.0,0.2690631808278867,0.7069716775599129,0.023965141612200435,17.08,410.0,0.0024390243902439024,0.8658536585365854,0.13170731707317074,24.415,NYY,Regular,
543037,"Cole, Gerrit",2020,534,0.20037453183520598,0.7677902621722846,0.031835205992509365,17.96,391.0,0.27365728900255754,0.7161125319693095,0.010230179028132993,16.532,143.0,0.0,0.9090909090909091,0.09090909090909091,22.02,NYY,Regular,
543037,"Cole, Gerrit",2024,649,0.32973805855161786,0.6640986132511556,0.0061633281972265025,16.385,436.0,0.47706422018348627,0.518348623853211,0.0045871559633027525,15.22,213.0,0.028169014084507043,0.9624413145539906,0.009389671361502348,18.354,NYY,Regular,
669395,"Coleman, Dylan",2022,560,0.025,0.9285714285714286,0.04642857142857143,20.535,301.0,0.046511627906976744,0.9269102990033222,0.026578073089700997,18.98,259.0,0.0,0.9305019305019305,0.0694980694980695,22.476,KC,Regular,
517008,"Colomé, Alex",2021,439,0.0,0.7403189066059226,0.25968109339407747,26.272,256.0,0.0,0.8671875,0.1328125,23.506,183.0,0.0,0.5628415300546448,0.4371584699453552,29.16,MIN,Regular,
517008,"Colomé, Alex",2020,142,0.0,0.7323943661971831,0.2676056338028169,25.136,83.0,0.0,0.891566265060241,0.10843373493975904,22.573,59.0,0.0,0.5084745762711864,0.4915254237288136,29.722,CWS,Regular,
517008,"Colomé, Alex",2022,351,0.0,0.7293447293447294,0.2706552706552707,26.115,217.0,0.0,0.8663594470046083,0.1336405529953917,23.552,134.0,0.0,0.5074626865671642,0.4925373134328358,29.907,COL,Regular,
672710,"Contreras, Roansy",2024,446,0.42152466367713004,0.5739910313901345,0.004484304932735426,15.627,274.0,0.6715328467153284,0.3284671532846715,0.0,14.009,172.0,0.023255813953488372,0.9651162790697675,0.011627906976744186,19.015,MLB,Regular,
672710,"Contreras, Roansy",2022,701,0.25677603423680456,0.7203994293865906,0.02282453637660485,17.638,473.0,0.38054968287526425,0.6067653276955602,0.012684989429175475,15.878,228.0,0.0,0.956140350877193,0.043859649122807015,22.705,PIT,Regular,
672710,"Contreras, Roansy",2023,499,0.45090180360721444,0.5470941883767535,0.002004008016032064,15.535,322.0,0.6894409937888198,0.30745341614906835,0.003105590062111801,14.14,177.0,0.01694915254237288,0.9830508474576272,0.0,19.218,PIT,Regular,
656322,"Coonrod, Sam",2020,141,0.0,0.9290780141843972,0.07092198581560284,23.455,77.0,0.0,0.948051948051948,0.05194805194805195,22.967,64.0,0.0,0.90625,0.09375,24.503,SF,Regular,
571578,"Corbin, Patrick",2023,1314,0.439117199391172,0.558599695585997,0.00228310502283105,15.789,824.0,0.6893203883495146,0.3094660194174757,0.0012135922330097086,13.881,490.0,0.018367346938775512,0.9775510204081632,0.004081632653061225,19.109,WSH,Regular,
571578,"Corbin, Patrick",2020,435,0.2574712643678161,0.7264367816091954,0.016091954022988506,18.788,274.0,0.40875912408759124,0.5875912408759124,0.0036496350364963502,15.721,161.0,0.0,0.9627329192546584,0.037267080745341616,23.2,WSH,Regular,
571578,"Corbin, Patrick",2021,1203,0.28595178719867,0.6974231088944306,0.01662510390689942,17.973,802.0,0.428927680798005,0.5685785536159601,0.0024937655860349127,15.572,401.0,0.0,0.9551122194513716,0.04488778054862843,22.96,WSH,Regular,
571578,"Corbin, Patrick",2022,1184,0.2170608108108108,0.7238175675675675,0.05912162162162162,19.38,727.0,0.3535075653370014,0.640990371389271,0.005502063273727648,16.043,457.0,0.0,0.8555798687089715,0.14442013129102846,25.388,WSH,Regular,
571578,"Corbin, Patrick",2024,1223,0.43254292722812754,0.5674570727718724,0.0,15.948,804.0,0.6517412935323383,0.3482587064676617,0.0,14.184,419.0,0.011933174224343675,0.9880668257756563,0.0,18.775,WSH,Regular,
622772,"Cordero, Jimmy",2020,176,0.09090909090909091,0.8977272727272727,0.011363636363636364,19.655,94.0,0.1595744680851064,0.8297872340425532,0.010638297872340425,17.396,82.0,0.012195121951219513,0.975609756097561,0.012195121951219513,21.671,CWS,Regular,
641482,"Cortes, Nestor",2024,1234,0.5259319286871961,0.47163695299837927,0.0024311183144246355,14.823,821.0,0.7161997563946407,0.28258221680876977,0.001218026796589525,13.586,413.0,0.14769975786924938,0.847457627118644,0.004842615012106538,17.205,NYY,Regular,
641482,"Cortes, Nestor",2021,703,0.27453769559032715,0.6927453769559033,0.032716927453769556,17.56,496.0,0.3810483870967742,0.6008064516129032,0.018145161290322582,16.043,207.0,0.01932367149758454,0.9130434782608695,0.06763285024154589,21.978,NYY,Regular,
641482,"Cortes, Nestor",2022,1091,0.3703024747937672,0.5957836846929423,0.03391384051329056,16.292,802.0,0.5012468827930174,0.48753117206982544,0.011221945137157107,14.99,289.0,0.006920415224913495,0.8961937716262975,0.09688581314878893,21.562,NYY,Regular,
641482,"Cortes, Nestor",2023,473,0.5496828752642706,0.44820295983086683,0.0021141649048625794,14.424,316.0,0.7721518987341772,0.22784810126582278,0.0,13.035,157.0,0.10191082802547771,0.89171974522293,0.006369426751592357,17.561,NYY,Regular,
676680,"Cosgrove, Tom",2023,399,0.12030075187969924,0.8771929824561403,0.002506265664160401,17.256,232.0,0.19827586206896552,0.8017241379310345,0.0,16.289,167.0,0.011976047904191617,0.9820359281437125,0.005988023952095809,18.674,SD,Regular,
543056,"Coulombe, Danny",2023,349,0.054441260744985676,0.9398280802292264,0.0057306590257879654,18.42,193.0,0.09844559585492228,0.8963730569948186,0.0051813471502590676,17.194,156.0,0.0,0.9935897435897436,0.00641025641025641,20.36,BAL,Regular,
592229,"Covey, Dylan",2023,333,0.2672672672672673,0.7327327327327328,0.0,16.86,204.0,0.4362745098039216,0.5637254901960784,0.0,15.149,129.0,0.0,1.0,0.0,19.328,MLB,Regular,
676710,"Crawford, Kutter",2023,868,0.2926267281105991,0.706221198156682,0.001152073732718894,16.896,540.0,0.46296296296296297,0.5351851851851852,0.001851851851851852,15.164,328.0,0.012195121951219513,0.9878048780487805,0.0,20.193,BOS,Regular,
676710,"Crawford, Kutter",2024,1140,0.16228070175438597,0.8342105263157895,0.0035087719298245615,16.755,802.0,0.2281795511221945,0.770573566084788,0.0012468827930174563,16.009,338.0,0.005917159763313609,0.985207100591716,0.008875739644970414,18.387,BOS,Regular,
676710,"Crawford, Kutter",2022,579,0.17962003454231434,0.7512953367875648,0.0690846286701209,19.192,402.0,0.25870646766169153,0.7114427860696517,0.029850746268656716,16.967,177.0,0.0,0.8418079096045198,0.15819209039548024,24.259,BOS,Regular,
592233,"Crichton, Stefan",2020,189,0.0,0.9523809523809523,0.047619047619047616,20.666,107.0,0.0,0.9906542056074766,0.009345794392523364,18.761,82.0,0.0,0.9024390243902439,0.0975609756097561,22.617,AZ,Regular,
622503,"Crismatt, Nabil",2021,612,0.21405228758169934,0.7679738562091504,0.017973856209150325,18.383,363.0,0.3443526170798898,0.650137741046832,0.005509641873278237,16.246,249.0,0.024096385542168676,0.9397590361445783,0.03614457831325301,20.997,SD,Regular,
622503,"Crismatt, Nabil",2022,466,0.3261802575107296,0.6523605150214592,0.02145922746781116,16.736,311.0,0.4758842443729904,0.5048231511254019,0.01929260450160772,15.226,155.0,0.025806451612903226,0.9483870967741935,0.025806451612903226,19.9,SD,Regular,
681867,"Criswell, Cooper",2024,843,0.6666666666666666,0.33214709371293,0.0011862396204033216,13.287,515.0,0.9087378640776699,0.0912621359223301,0.0,11.633,328.0,0.2865853658536585,0.7103658536585366,0.003048780487804878,15.869,BOS,Regular,
676979,"Crochet, Garrett",2021,431,0.17633410672853828,0.7819025522041764,0.04176334106728538,19.222,245.0,0.30612244897959184,0.6775510204081633,0.0163265306122449,17.139,186.0,0.005376344086021506,0.9193548387096774,0.07526881720430108,22.714,CWS,Regular,
676979,"Crochet, Garrett",2024,962,0.4397089397089397,0.5561330561330561,0.004158004158004158,15.469,634.0,0.6482649842271293,0.3501577287066246,0.0015772870662460567,14.257,328.0,0.036585365853658534,0.9542682926829268,0.009146341463414634,18.544,CWS,Regular,
686539,"Cronin, Declan",2024,500,0.25,0.748,0.002,16.137,266.0,0.424812030075188,0.5714285714285714,0.0037593984962406013,15.294,234.0,0.05128205128205128,0.9487179487179487,0.0,16.945,MIA,Regular,
640444,"Crowe, Wil",2021,1004,0.07071713147410359,0.8266932270916335,0.10258964143426295,21.018,679.0,0.10456553755522828,0.8674521354933726,0.027982326951399118,18.743,325.0,0.0,0.7415384615384616,0.25846153846153846,27.184,PIT,Regular,
640444,"Crowe, Wil",2022,630,0.1761904761904762,0.746031746031746,0.07777777777777778,19.769,397.0,0.2795969773299748,0.6750629722921915,0.04534005037783375,16.75,233.0,0.0,0.8669527896995708,0.13304721030042918,24.148,PIT,Regular,
518585,"Cruz, Fernando",2024,462,0.07792207792207792,0.9155844155844156,0.006493506493506494,18.421,286.0,0.10839160839160839,0.8846153846153846,0.006993006993006993,17.87,176.0,0.028409090909090908,0.9659090909090909,0.005681818181818182,19.336,CIN,Regular,
518585,"Cruz, Fernando",2023,477,0.10272536687631027,0.8846960167714885,0.012578616352201259,18.423,253.0,0.17786561264822134,0.8181818181818182,0.003952569169960474,17.363,224.0,0.017857142857142856,0.9598214285714286,0.022321428571428572,19.883,CIN,Regular,
621016,"Cuas, Jose",2023,537,0.25884543761638734,0.7337057728119181,0.0074487895716946,16.541,228.0,0.47368421052631576,0.5175438596491229,0.008771929824561403,15.113,309.0,0.10032362459546926,0.8932038834951457,0.006472491909385114,17.955,MLB,Regular,
621016,"Cuas, Jose",2022,326,0.10429447852760736,0.8773006134969326,0.018404907975460124,19.05,143.0,0.20279720279720279,0.7902097902097902,0.006993006993006993,17.23,183.0,0.0273224043715847,0.9453551912568307,0.0273224043715847,19.989,KC,Regular,
456501,"Cueto, Johnny",2021,842,0.333729216152019,0.6175771971496437,0.048693586698337295,16.942,520.0,0.4980769230769231,0.4807692307692308,0.021153846153846155,15.007,322.0,0.06832298136645963,0.8385093167701864,0.09316770186335403,20.956,SF,Regular,
456501,"Cueto, Johnny",2023,363,0.4820936639118457,0.5151515151515151,0.0027548209366391185,15.214,268.0,0.5895522388059702,0.40671641791044777,0.0037313432835820895,14.279,95.0,0.17894736842105263,0.8210526315789474,0.0,19.109,MIA,Regular,
456501,"Cueto, Johnny",2022,1086,0.31675874769797424,0.6151012891344383,0.06813996316758748,17.485,739.0,0.4438430311231394,0.5128552097428958,0.04330175913396482,15.651,347.0,0.04610951008645533,0.8328530259365994,0.12103746397694524,21.25,CWS,Regular,
456501,"Cueto, Johnny",2020,530,0.32452830188679244,0.6169811320754717,0.05849056603773585,17.385,345.0,0.4753623188405797,0.48695652173913045,0.03768115942028986,15.237,185.0,0.043243243243243246,0.8594594594594595,0.0972972972972973,21.588,SF,Regular,
675540,"Curry, Xzavion",2023,647,0.08191653786707882,0.9165378670788253,0.0015455950540958269,17.743,419.0,0.10739856801909307,0.8902147971360382,0.002386634844868735,17.547,228.0,0.03508771929824561,0.9649122807017544,0.0,18.098,CLE,Regular,
595928,"Curtiss, John",2020,149,0.020134228187919462,0.9194630872483222,0.06040268456375839,20.099,101.0,0.0297029702970297,0.9306930693069307,0.039603960396039604,19.278,48.0,0.0,0.8958333333333334,0.10416666666666667,21.642,TB,Regular,
641501,"Danish, Tyler",2022,336,0.13392857142857142,0.8482142857142857,0.017857142857142856,17.945,232.0,0.1810344827586207,0.8060344827586207,0.01293103448275862,17.169,104.0,0.028846153846153848,0.9423076923076923,0.028846153846153848,19.851,BOS,Regular,
506433,"Darvish, Yu",2020,506,0.003952569169960474,0.8260869565217391,0.16996047430830039,24.474,369.0,0.005420054200542005,0.8726287262872628,0.12195121951219512,23.198,137.0,0.0,0.7007299270072993,0.29927007299270075,26.694,CHC,Regular,
506433,"Darvish, Yu",2022,1305,0.013026819923371647,0.9172413793103448,0.06973180076628352,22.101,931.0,0.018259935553168637,0.9409237379162191,0.04081632653061224,20.938,374.0,0.0,0.8582887700534759,0.14171122994652408,24.611,SD,Regular,
506433,"Darvish, Yu",2023,1003,0.07876370887337986,0.9152542372881356,0.005982053838484547,18.262,687.0,0.11208151382823872,0.883551673944687,0.004366812227074236,17.568,316.0,0.006329113924050633,0.9841772151898734,0.00949367088607595,20.147,SD,Regular,
506433,"Darvish, Yu",2021,1254,0.008771929824561403,0.84688995215311,0.14433811802232854,23.91,879.0,0.012514220705346985,0.8850967007963595,0.10238907849829351,22.484,375.0,0.0,0.7573333333333333,0.24266666666666667,26.585,SD,Regular,
506433,"Darvish, Yu",2024,512,0.017578125,0.97265625,0.009765625,19.324,375.0,0.024,0.968,0.008,18.653,137.0,0.0,0.9854014598540146,0.014598540145985401,20.889,SD,Regular,
656353,"Davidson, Tucker",2023,368,0.23641304347826086,0.7635869565217391,0.0,17.306,183.0,0.46994535519125685,0.5300546448087432,0.0,15.09,185.0,0.005405405405405406,0.9945945945945946,0.0,19.286,MLB,Regular,
656353,"Davidson, Tucker",2022,427,0.26697892271662765,0.7072599531615925,0.02576112412177986,18.596,252.0,0.4523809523809524,0.5476190476190477,0.0,15.405,175.0,0.0,0.9371428571428572,0.06285714285714286,22.518,MLB,Regular,
605200,"Davies, Zach",2022,1146,0.20680628272251309,0.7652705061082025,0.027923211169284468,17.987,789.0,0.30038022813688214,0.6894803548795945,0.010139416983523447,16.15,357.0,0.0,0.9327731092436975,0.06722689075630252,23.414,AZ,Regular,
605200,"Davies, Zach",2021,1263,0.2676167854315123,0.6967537608867775,0.035629453681710214,17.983,777.0,0.435006435006435,0.5585585585585585,0.006435006435006435,15.375,486.0,0.0,0.9176954732510288,0.0823045267489712,23.563,CHC,Regular,
605200,"Davies, Zach",2020,555,0.23783783783783785,0.7423423423423423,0.01981981981981982,17.295,423.0,0.3120567375886525,0.6761229314420804,0.01182033096926714,16.159,132.0,0.0,0.9545454545454546,0.045454545454545456,23.239,SD,Regular,
605200,"Davies, Zach",2023,767,0.36897001303780963,0.6284224250325945,0.002607561929595828,16.313,465.0,0.6064516129032258,0.3913978494623656,0.002150537634408602,14.617,302.0,0.0033112582781456954,0.9933774834437086,0.0033112582781456954,19.875,AZ,Regular,
656354,"Davis, Austin",2022,526,0.11787072243346007,0.8612167300380228,0.02091254752851711,18.384,296.0,0.17905405405405406,0.8074324324324325,0.013513513513513514,17.102,230.0,0.0391304347826087,0.9304347826086956,0.030434782608695653,20.087,MLB,Regular,
451584,"Davis, Wade",2021,326,0.012269938650306749,0.911042944785276,0.07668711656441718,22.215,207.0,0.014492753623188406,0.9468599033816425,0.03864734299516908,20.726,119.0,0.008403361344537815,0.8487394957983193,0.14285714285714285,24.655,KC,Regular,
594795,"Dayton, Grant",2020,228,0.03070175438596491,0.9517543859649122,0.017543859649122806,21.299,128.0,0.046875,0.953125,0.0,19.2,100.0,0.01,0.95,0.04,23.068,ATL,Regular,
608328,"De Jong, Chase",2021,352,0.07102272727272728,0.8522727272727273,0.07670454545454546,21.872,218.0,0.11467889908256881,0.8623853211009175,0.022935779816513763,19.109,134.0,0.0,0.835820895522388,0.16417910447761194,26.183,PIT,Regular,
608328,"De Jong, Chase",2022,561,0.016042780748663103,0.9001782531194296,0.08377896613190731,22.081,332.0,0.02710843373493976,0.9066265060240963,0.06626506024096386,20.88,229.0,0.0,0.8908296943231441,0.1091703056768559,23.408,PIT,Regular,
660853,"De Los Santos, Enyel",2022,348,0.0028735632183908046,0.9339080459770115,0.06321839080459771,21.709,213.0,0.004694835680751174,0.9483568075117371,0.046948356807511735,20.774,135.0,0.0,0.9111111111111111,0.08888888888888889,23.143,CLE,Regular,
660853,"De Los Santos, Enyel",2024,438,0.08904109589041095,0.908675799086758,0.00228310502283105,17.872,246.0,0.14227642276422764,0.8577235772357723,0.0,17.001,192.0,0.020833333333333332,0.9739583333333334,0.005208333333333333,18.961,MLB,Regular,
